"region_final1","date","specimen","h3n2","h3n2_LL","h3n2_UL","bv","bv_LL","bv_UL"
"Southeast Asia",2021-07-19,16267,157,157,157,201.25,198.927205321464,202.924788724021
"Southeast Asia",2021-07-26,13641,201,201,201,261.453125,260.912826637504,261.965268929747
"Southeast Asia",2021-08-02,13986,337,337,337,218.285714285714,216.703709367801,218.978946277428
"Southeast Asia",2021-08-09,14531,482,482,482,248.727272727273,248.020069553886,248.992882182618
"Southeast Asia",2021-08-16,15196,503,503,503,243,238.570386229841,244.941049576797
"Southeast Asia",2021-08-23,14249,378,378,378,310.478571428571,309.156392058506,310.986140826578
"Southeast Asia",2021-08-30,13838,341,341,341,401.790012804097,396.493401818048,403.938590879789
"Southeast Asia",2021-09-06,14507,209,209,209,625.468405797102,621.555705565026,626.959535754184
"Southeast Asia",2021-09-13,13099,117,117,117,649.966141732283,645.547933163148,651.934682112844
"Southeast Asia",2021-09-20,13303,113,113,113,685.972041844851,679.069610706393,688.907953377591
"Southeast Asia",2021-09-27,13483,81,81,81,753.536111111111,749.888947848341,754.945160185315
"Southeast Asia",2021-10-04,13735,28,28,28,673.54370230637,670.623514922209,674.949751695228
"Southeast Asia",2021-10-11,14672,44,44,44,654.592587400522,653.145331385685,655.841186166245
"Southeast Asia",2021-10-18,14192,50,50,50,678.247347753308,674.478878333615,680.879644384569
"Southeast Asia",2021-10-25,14135,31,31,31,790.202306591595,785.33297696293,793.828764793605
"Southeast Asia",2021-11-01,14182,36,36,36,780.80159058721,777.642714323373,782.90610924115
"Southeast Asia",2021-11-08,13075,19.6666666666667,19.1581138830084,19.9874208829066,853.25811965812,846.460944177872,859.668645149509
"Southeast Asia",2021-11-15,14779,29.6666666666667,29.1581138830084,29.9874208829066,1175.60182091363,1171.89559971764,1177.90115525381
"Southeast Asia",2021-11-22,14003,55,55,55,1181.49478714162,1173.83681467284,1187.69728024197
"Southeast Asia",2021-11-29,13222,40.9393939393939,40.7822376786413,40.9984182628041,1534.58201494177,1529.11833905064,1539.73508851017
"Southeast Asia",2021-12-06,14573,74.9666666666667,74.8787821980993,74.9991419533346,2068.79411764706,2059.02664035075,2075.69270955301
"Southeast Asia",2021-12-13,14417,46.8,46.4670671135338,46.974608113241,2353.59223803364,2350.86664819916,2355.8871844739
"Southeast Asia",2021-12-20,16548,90.8571428571429,90.4837369822358,90.9962960986403,2407.16290255124,2404.42700078637,2408.92465084458
"Southeast Asia",2021-12-27,15275,82.7567567567568,79.2734561967696,85.8436727731469,2829.53882373845,2827.78801341391,2830.93373858407
"Southeast Asia",2022-01-03,15831,128.683333333333,127.848430881944,128.991848556678,3161.99008951407,3158.16345128305,3165.799749009
"Southeast Asia",2022-01-10,19985,105.829787234043,105.383505383585,105.995598114441,3221.49656142545,3216.03137636119,3225.79460833567
"Southeast Asia",2022-01-17,20516,92.8333333333333,92.3939109904966,92.9957097666728,2945.49931926481,2941.22248957181,2949.77498275948
"Southeast Asia",2022-01-24,21550,57.8974358974359,57.6299489543365,57.9973358551832,2600.49807395994,2599.06789738196,2601.92495121833
"Southeast Asia",2022-01-31,12966,46.9333333333333,46.7683642383499,46.9981932193409,1090.49816345271,1090.0182304542,1090.97495346045
"Southeast Asia",2022-02-07,18530,26.9285714285714,26.7529473619995,26.9980543715027,2000.9995004995,2000.99815818027,2000.9999873475
"Southeast Asia",2022-02-14,18342,87.974358974359,87.9074872385841,87.9993339637958,2063.49366471735,2063.0016395256,2063.97483952732
"Southeast Asia",2022-02-21,17109,73.9166666666667,73.7150858470818,73.9977010277862,2081.99275012083,2081.97326698756,2081.99981636132
"Southeast Asia",2022-02-28,17075,30,30,30,2285.49604916593,2285.01043125312,2285.97489993017
"Southeast Asia",2022-03-07,14951,47.7,46.9911986493602,47.9915725897602,2041.99508357915,2041.98187144741,2041.99987546655
"Southeast Asia",2022-03-14,14429,83.875,83.590383602775,83.9963897031381,1444.8479332944,1443.50881535208,1445.94598750198
"Southeast Asia",2022-03-21,13293,65.8461538461538,65.4707030612059,65.9957848135363,1014.98486377397,1014.94421188879,1014.99961640175
"Southeast Asia",2022-03-28,15135,99,99,99,751.481741573034,750.007726801339,752.924537094734
"Southeast Asia",2022-04-04,11155,84.9230769230769,84.7353515306029,84.9978924067681,328,328,328
"Southeast Asia",2022-04-11,11428,83,83,83,236.482683982684,235.011357309009,237.924559714529
"Southeast Asia",2022-04-18,10887,131.947368421053,131.814698031862,131.998594443833,153,153,153
"Southeast Asia",2022-04-25,10667,163.75,163.145257541246,163.993103083359,103,102.05,103.95
"Southeast Asia",2022-05-02,9956,86.8,86.3976353643835,86.9936905367903,55.5,55.025,55.975
"Southeast Asia",2022-05-09,11160,260,260,260,67.5,67.025,67.975
"Southeast Asia",2022-05-16,12342,541,541,541,35.5,34.075,36.925
"Southeast Asia",2022-05-23,10678,610.416666666667,608.774902693284,611.922830686871,31.5,28.175,34.825
"Southeast Asia",2022-05-30,9850,728.984126984127,727.979974716851,730.525250082597,30.5,27.175,33.825
"Southeast Asia",2022-06-06,11350,1133.98333333333,1133.93939109905,1133.99957097667,19.5,17.125,21.875
"Southeast Asia",2022-06-13,11274,1564,1564,1564,27.6875,23.2743824129108,31.789909811099
"Southeast Asia",2022-06-20,12062,2032.99521531101,2032.9824213421,2032.99987828718,10,7.15,12.85
"Southeast Asia",2022-06-27,12279,2085.11529126214,2083.76048361021,2085.96392212166,8.5,6.125,10.875
"Southeast Asia",2022-07-04,13462,2300.68237902448,2299.98915097718,2300.99053266686,24.5,24.025,24.975
"Southeast Asia",2022-07-11,13030,2214.97333333333,2212.68719300195,2215.96984667115,22,20.1,23.9
"Southeast Asia",2022-07-18,12695,2075.65243004418,2074.78427460965,2075.99064610445,30,27.15,32.85
"Southeast Asia",2022-07-25,13427,1861.35243566842,1860.46908209659,1861.87588094445,30,25.25,34.75
"Southeast Asia",2022-08-01,13759,1734.91666666667,1734.76923302563,1734.98984307869,32,25.35,38.65
"Southeast Asia",2022-08-08,13496,1661.93269230769,1661.81365440204,1661.99179430327,35.3333333333333,30.5162277660168,39.7748417658132
"Southeast Asia",2022-08-15,13530,1478.46428571429,1477.89382335419,1478.97409121461,27.5,23.225,31.775
"Southeast Asia",2022-08-22,14339,1259.96503496504,1259.87178250758,1259.99910860736,48.5,45.175,51.825
"Southeast Asia",2022-08-29,12263,1028.91666666667,1028.69500800473,1028.99787071667,55.5,45.6642141905703,63.6077699307231
"Southeast Asia",2022-09-05,11320,1008.8679245283,1007.11088496914,1009.94605669154,53.1666666666667,44.5831138830084,61.5624208829066
"Southeast Asia",2022-09-12,11461,1001.56103896104,1000.70342120544,1001.9791654814,34,30.2,37.8
"Southeast Asia",2022-09-19,11726,868.539495798319,867.617553567812,868.957162173352,44.4166666666667,34.2400858470818,54.4727010277862
"Southeast Asia",2022-09-26,11667,967.209432234432,966.308544116003,967.760727683026,49.5,36.675,62.325
"Southeast Asia",2022-10-03,11392,844.4375,843.531250898342,844.884205626604,72.5,58.725,86.275
"Southeast Asia",2022-10-10,12439,790.434210526316,788.381349266578,791.950870000267,110.333333333333,97.0748053865674,123.320661373742
"Southeast Asia",2022-10-17,12215,817.723076923077,817.132986894986,817.991582943558,90.3484848484849,74.3502012918884,105.237430622372
"Southeast Asia",2022-10-24,12155,738.733333333333,737.430144377822,739.632636781348,96.8333333333333,75.3912277660168,117.899841765813
"Southeast Asia",2022-10-31,11528,635.9,635.0318360184,636.629087727973,129.093333333333,99.4711897273242,157.526708133821
"Southeast Asia",2022-11-07,11989,589.796551724138,589.50468457263,589.964322744989,92.3260869565217,52.0173134963803,131.928591892574
"Southeast Asia",2022-11-14,12079,505,503.622575426668,507.629935052435,126.95,68.873533088193,184.948668371196
"Southeast Asia",2022-11-21,11978,509.212121212121,508.233746061989,510.322469233991,118.401515151515,59.0166353242006,176.936380850065
"Southeast Asia",2022-11-28,11192,469.837662337662,468.288938673367,471.358438283456,122.744444444444,50.2755521266194,194.252891919134
"Southeast Asia",2022-12-05,11015,499.4,498.062618926419,501.154729271233,131.333333333333,46.8739951324835,214.637167066009
"Southeast Asia",2022-12-12,11252,383.857142857143,381.949351664787,385.84283765419,124.4,36.2887328831201,212.372190863253
"Southeast Asia",2022-12-19,13172,291.266666666667,289.677666472468,293.041715785158,120.707142857143,31.2534143761485,209.349766570406
"Southeast Asia",2022-12-26,12542,133.194805194805,131.141719602161,135.657163926059,122,20.4196070952852,222.716384965362
"Southeast Asia",2023-01-02,13461,364.1,363.199719278851,364.775436105741,177.188888888889,41.527560365856,311.927793461979
"Southeast Asia",2023-01-09,16578,419.810714285714,418.575957982203,421.12033213454,169.725,38.0628596530059,300.15855950074
"Southeast Asia",2023-01-16,14425,397.641562064157,397.433760630771,397.818549246466,177.5,34.3088703987103,319.547110358581
"Southeast Asia",2023-01-23,12347,361.315789473684,361.133427402506,361.534801965583,131.333333333333,28.6222337492651,232.689644656344
"Southeast Asia",2023-01-30,14590,462.234794156707,461.400571693944,462.836510609092,156.25,31.7055785957389,279.535048925292
"Southeast Asia",2023-02-06,15550,553.608352431882,552.905650751537,554.250728124781,161.371428571429,28.9198609850638,293.081058303247
"Southeast Asia",2023-02-13,15242,621.421052631579,621.215301507387,621.642548794107,170.95,63.5158347444692,275.546316934775
"Southeast Asia",2023-02-20,16096,1011.99068322981,1010.55938283766,1013.6065363894,171.558760683761,68.6682916097927,272.706418539297
"Southeast Asia",2023-02-27,17317,1657.32817869416,1656.61419554839,1658.22891989735,138.830952380952,73.6355577077143,202.664503402065
"Southeast Asia",2023-03-06,17994,2390.05424274973,2389.57035742631,2390.55941253204,156.733333333333,94.2234956476808,217.813174840302
"Southeast Asia",2023-03-13,18427,2394.34537037037,2394.09933176755,2394.60800425069,174.016666666667,104.375415922915,240.555232582143
"Southeast Asia",2023-03-20,19291,2638.69968717414,2638.30169266039,2639.23009082002,131.333333333333,79.7348525995149,179.532189144579
"Southeast Asia",2023-03-27,18301,2286.18351648352,2285.37266000635,2287.06610700119,142.845219638243,90.381140341792,193.374797540663
"Southeast Asia",2023-04-03,18697,2072.83529411765,2072.41878771403,2073.25914580316,114.963133640553,82.9848531074978,144.488963252113
"Southeast Asia",2023-04-10,19439,1676,1676,1676,114.049441786284,76.9289734515037,146.391965964172
"Southeast Asia",2023-04-17,20996,1413.96585804133,1413.27142901909,1414.71144924716,91.3729323308271,65.5575508602228,113.872803960869
"Southeast Asia",2023-04-24,21295,1055.44082633053,1054.64455614033,1056.23587829615,57.3333333333333,42.1725085472226,71.2879894291629
"Southeast Asia",2023-05-01,22113,802.306673789446,800.986281102263,803.686590777058,72.5833333333333,62.0836295398381,82.4914380071535
"Southeast Asia",2023-05-08,23608,548.908754503847,547.784414420218,550.062479129011,47.3,32.7520460073113,60.3432679848326
"Southeast Asia",2023-05-15,22802,403.614124293785,402.659566469562,404.807845288283,70.1780701754386,53.5285670610965,85.23838904198
"Southeast Asia",2023-05-22,22453,279.186184210526,278.312000847912,280.096515370864,41.0555555555556,32.0169405050739,48.6287460712365
"Southeast Asia",2023-05-29,21510,256.838058929252,256.371949668899,257.264639050919,39.4,31.0887328831201,47.5721908632534
"Southeast Asia",2023-06-05,19392,247.786969314838,246.57108670763,248.8047841208,48.8714285714286,39.0182309219022,55.6950357755968
"Southeast Asia",2023-06-12,19198,237.583333333333,237.192097665314,237.951542626375,62.7916666666667,58.0669007499271,65.86573420806
"Southeast Asia",2023-06-19,17906,268.301270417423,267.813461416746,268.731406849055,60.2285714285714,52.4137595483006,66.6851975922444
"Southeast Asia",2023-06-26,18204,278.678082191781,277.978441549385,279.360129772729,29.7,23.8155414575341,34.7497621471612
"Southeast Asia",2023-07-03,18645,440.745305453055,436.970019242606,444.346587243956,95.7777777777778,86.0163469202752,103.626528959607
"Southeast Asia",2023-07-10,18264,479.187361295275,478.264218895235,480.248600928306,158.083333333333,143.415472351018,168.528500843754
"Southeast Asia",2023-07-17,19073,644.978354978355,642.543427880361,647.215245445713,169.730994152047,162.242684671808,175.711767481635
"Southeast Asia",2023-07-24,18808,755.071356399756,754.190018617011,755.821025593958,153.045454545455,141.118456917828,161.609120191331
"Southeast Asia",2023-07-31,18725,784.902564102564,784.871281476279,784.929940895088,176.833333333333,158.185740476006,190.38672177329
"Southeast Asia",2023-08-07,18723,811.359633469979,809.066893421485,813.227191965668,237.888888888889,215.212898792141,252.394676637875
"Southeast Asia",2023-08-14,19634,900.403804256746,898.967106074385,901.333586519329,168.594457013575,150.994687329118,181.415660489273
"Southeast Asia",2023-08-21,19927,1003.41330645161,1000.38423396495,1006.64568048388,197.333333333333,183.556116882809,206.60165474191
"Southeast Asia",2023-08-28,18476,965.007109652721,964.718019024424,965.298437328523,222.408943089431,198.300636478129,235.507196406603
"Southeast Asia",2023-09-04,20978,1356.09326601102,1354.58969843932,1357.7628862839,203.895332355816,185.693476524357,215.506220755872
"Southeast Asia",2023-09-11,20230,1272.18437203965,1271.89276299703,1272.4710215932,196.466666666667,175.999048671088,207.573366492003
"Southeast Asia",2023-09-18,20824,1381.31755526658,1380.20997023472,1382.25665562058,208.055555555555,187.353178173297,222.369899272411
"Southeast Asia",2023-09-25,21573,1706.47940358216,1705.33100514743,1707.50515979708,242.545716856243,217.932586664433,257.39270643411
"Southeast Asia",2023-10-02,18972,1440.8190403267,1434.56891015207,1446.79249047819,215.30039322444,194.726085358861,229.37151848818
"Southeast Asia",2023-10-09,20599,1361.00986233356,1359.3507941368,1362.29252240191,249.192307692308,234.621202284218,258.591834346717
"Southeast Asia",2023-10-16,20418,1459.81958762887,1459.23347282254,1460.37554249487,240.988562091503,228.124603183457,247.7507815511
"Southeast Asia",2023-10-23,20633,1732.58193979933,1731.17144967296,1733.84861942778,293.084183673469,287.669500891123,296.831564184444
"Southeast Asia",2023-10-30,21386,2211.0232172471,2210.77935446048,2211.30999914034,374.381808770939,364.83546578785,379.785582324609
"Southeast Asia",2023-11-06,21118,2617.75923521644,2616.28972752277,2619.415756707,401.678873239437,391.889690408471,408.680359729596
"Southeast Asia",2023-11-13,20014,3549.96666666667,3548.74358828083,3550.96187848602,456.795161458584,451.517615180912,461.744623681065
"Southeast Asia",2023-11-20,21487,4828.44162921348,4827.47882941461,4829.47611954664,579.30347619415,572.441811358141,584.739012747071
"Southeast Asia",2023-11-27,21753,5414.83333586634,5411.62679133675,5418.31858126702,792.099830076466,779.542398143532,804.36068115939
"Southeast Asia",2023-12-04,22263,5762.9881710646,5760.20619031263,5765.76698699624,1010.20812016041,990.963382388584,1027.14786710069
"Southeast Asia",2023-12-11,21827,5207.54598369919,5201.22984984411,5213.56705494286,1327.09914456801,1317.26711742371,1336.51235939761
"Southeast Asia",2023-12-18,20939,4350.85604151223,4345.44984407586,4356.56078696383,1489.67407367745,1477.48719646983,1501.39097580582
"Southeast Asia",2023-12-25,21285,3945.02273702274,3935.18005146758,3955.64354731674,1986.70376175549,1972.02975799573,1999.36934873949
"Southeast Asia",2024-01-01,22116,3636.27351551957,3630.1295644189,3641.36651412857,2540.89232273764,2528.79496943054,2551.47179403674
"Southeast Asia",2024-01-08,22828,2834.38361077839,2825.8680812054,2842.31438689046,2849.60999172093,2827.37373315109,2869.96049092995
"Southeast Asia",2024-01-15,22861,2038.32915360502,2034.92609746574,2042.04177437705,3051.30720022058,3025.4803645364,3074.80587295971
"Southeast Asia",2024-01-22,22672,1394.51527093596,1393.12946568918,1395.68950080985,2930.43462079158,2898.87228952917,2960.44568194041
"Southeast Asia",2024-01-29,23011,1120.08556149733,1117.47191086485,1121.9069290463,2921.77290694055,2887.95466935758,2955.24389616729
"Southeast Asia",2024-02-05,21529,931.10529357374,930.245501594576,931.808162581908,2546.8631526309,2509.76989240511,2583.10670697706
"Southeast Asia",2024-02-12,19359,765.147745190792,763.707645078629,767.042710824428,2231.47739729759,2189.47363881237,2272.83439150294
"Southeast Asia",2024-02-19,23431,792.146327683616,790.411011889688,793.599847856426,2353.99428301026,2312.34510202125,2394.86148780777
